,index,rating,comment
113602,113602,1.0,"Die OP fand in der Fleetinselklinik statt die ich bereits durch 2 Operationen am Fuss kannte. Da die Aufenhalte in dieser Klinik, sowohl die  Operationen als auch die Betreuung und die Nachbehandlung mir in sehr guter Erinnerung geblieben,sind habe ich für ein Zweitmeinung w/der Schulterschmerzen Herr  Dr. Kircher in seiner Schultersprechstunde aufgesucht. Sowohl die Terminplanung als auch der erste Kontakt mit der Praxis war sehr freundlich und aufschlussreich. Die OP verlief komplikationslos mit sehr guter und freundlicher Betreuung in der Klinik. Während der Nachbehandlung erhielt ich jeweils einen ausführlichen schriftlichen Bericht für den mein Orthopäde sehr dankbar war und den ich als Laie gut lesen und verstehen konnte.Die Behandlung durch Dr. Kircher und den Aufenthalt in der Fleetinselklinik kann ich nur weiterempfehlen."
67443,67443,1.0,Wir fühlen uns bei Frau Assmann-Sauerbrey mit unseren Problemen immer ernst genommen und sehr gut behandelt. Ich empfehle sie uneingeschränkt weiter.
159487,159487,1.0,"Ein ganz großes Lob an Dr. Kropp und sein Praxisteam! Das gesamte Team ist sehr freundlich, aufmerksam, hilfsbereit, gewissenhaft und kompetent! Dr. Kropp ist medizinisch auf dem neuesten Stand und er interessiert und engagiert sich überdurchschnittlich für neue und passende Therapiemöglichkeiten.<br />
Sein Vorschlag, bei mir mit einer Excimer-Therapie in Verbindung mit einigen Hautcremen, meine Schuppenflechte mittels Excimer-Laser zu behandeln, führte zu einem 99 prozentigem Rückgang meiner Psoriasis.<br />
Vielen Dank!"
79289,79289,1.0,Bin als Angstpatient wegen 2 Implantanten behandelt worden. Sehr gute Aufklärung und während der Behandlung volle Rücksichtsnahme auf meine Angstsituation.
211836,211836,1.0,"Bin schon seit vielen Jahren bei Frau Dr. Merzenich und kann uneingeschränkt nur das Beste sagen.<br />
Immer, auch oder besonders im Notfall, schnelle und kompetente Hilfe.<br />
Immer freundlich, 5 Sterne"
28504,28504,1.0,"Ich gehe bereits seit Jahren zu Dr. Mojto (Schilddrüse). Er genießt mein volles Vertrauen und auch menschlich ein sehr wertvoller Arzt, den ich nicht missen möchte. Er nimmt sich immer ausreichend Zeit für mich und meine Behandlung."
395881,395881,1.0,"Vasektomie wurde erfolgreich und sehr unkompliziert durchgeführt!<br />
Keine besonderen Schmerzen, Narben sind mach 6 Monaten nicht mehr sichtbar.<br />
Ich bin sehr zufrieden."
250132,250132,1.0,"Wir sind von Anfang an mit unseren mittlerweile drei Söhnen bei Dr. Heß in Behandlung und wirklich immer haben wir uns gut aufgehoben gefühlt! Klar, im Zuge der Praxisübernahme kam es zu Verzögerungen und Wartezeiten - bei welchem Unternehmen läuft immer alles glatt, und nun kann davon keine Rede mehr sein! Meine Kinder fühlen sich wohl in ihrer Gegenwart, haben keine Angst und ich vertraue ihr voll! Ihre Diagnosen waren immer richtig!"
135555,135555,1.0,"Einmal abgesehen davon, dass man mit Herrn Dr. Dittmar auch locker abends ein oder zwei Drinks einnehmen könnte (Sehr sympathische Persönlichkeit), ist dieser Arzt mehr als kompetent.<br />
 <br />
Dr. Ulrich besticht nicht nur durch sein gesammeltes Fachwissen und Weiterbildungen;<br />
Er ist ein Freigeist. Selbiger sorgt sich stets und empathisch um das Wohlergehen seiner Patienten.<br />
<br />
Trotz der (zu Recht) hohen ""Frequentierung"" seiner Praxis, fühlt man sich unter all den anderen Patienten gut aufgehoben und vor allem *individuell* behandelt. <br />
<br />
Die Praxis ist hell und funktionell eingerichtet. Auch die Arzthelfer-/Mitarbeiterinnen <br />
sind stest freundlich und machen ihre Arbeit großartig.<br />
<br />
Nach nur 2 Behandlungen ist Dr. Ulrich Dittmar zu meinem zukünftigen Stamm-HNO aufgestiegen.<br />
<br />
<br />
Mein Fazit: Absolut empfehlenswert!"
270460,270460,1.0,"In der Praxis erhält man ein ""Rundum-Sorglos-Paket"", da man sich kompetent beraten und in guten Händen fühlt. Die Atmosphäre ist sehr freundlich und die gesamte Praxis sehr einladend, was am Personal sowie der schlicht-eleganten Einrichtung liegt. Die gesamte Behandlung verlief höchst professionell, es wurde sich von Anfang bis Ende um den Patienten gekümmert, um den Besuch so angenehm wie möglich zu ermöglichen. Mit neuester Technik und einem umfassenden Fachwissen des Personal hatte man den Eindruck, das Beste für seine Zähne zu bekommen und das spürt man nach der Behandlung. Ich kann diese Zahnarztpraxis nur weiterempfehlen!"
312086,312086,1.0,"sie gibt mir das Vertrauen, was ich als Patient zum Hausarzt benötige und nimmt sich Zeit für all meine Fragen. Die Sprechstundenschwestern sind auch immer sehr nett und zuvorkommend. Diese Praxis kann ich nur weiterempfehlen."
304946,304946,1.0,"Ich bin sehr zufrieden! Ich bin seit 8 Jahren dort und immer freundlich und kompetent behandelt. Eins muss ich mal klar stellen (bin selber Krankenschwester) das es gewisse Leistungen die man selber zahlen muss zb Ultraschall usw. das ist halt so und von den Kassen so gewollt und der Arzt der ALLES kostenlos mach ist entweder Reich oder bescheisst. Man muss es nicht machen, es ist jedermanns eigene Entscheidung und Gesundheit."
327696,327696,1.0,Serviceleistung der Dentalhygiene perfekt und gut organisiert
296038,296038,1.0,"Schnelle, freundliche und effektive Behandlung. Fühle mich von Herrn Dr. Topar immer sehr ernst genommen und optimal behandelt. Termine bekomme ich zeitnah, was bei akuten Beschwerden wichtig ist. Das ganze Paxisteam ist freundlich und hilfbereit und ich fühle mich immer sehr gut aufgehoben."
211913,211913,1.0,Dr med. Möhnle hört einen zu nimmt sich die zeit für seine Patienten und vorallem er ist sehr freundlich und kompetent....Dr.med. Möhnle Sie sind spitze!!!!!!
432936,432936,1.0,"Durch einen Zufall hatte ich mit zwei der drei Ärzten in der Praxis zu tun: Prof. Dr. Peter Ueblacker und Dr. Jochen Hahne. Beide sind sehr freundlich und zugänglich, schwafeln einen nicht mit Mediziner-Chargon voll, sondern beschreiben präzise und verständlich Verletzung und Behandlungsmethoden. Bei mir handelte es sich um eine Bänderverletzung am Ellebogen. Der Tipp für einen guten Physiotherapeuten hatte ich ebenfalls aus der Praxis Ortho-Ludwig8.<br />
Alles in Allem sehr angenehm!"
319287,319287,1.0,"Ich bin schon seit langem bei Dr. Vaterrodt in Behandlung in der Franz- Schrank- Strasse 2, München<br />
und kann und werde diesen Arzt nur weiterempfehlen!<br />
Die Praxis in Nymphenburg ist sehr modern eingerichtet und ist durch das freundliche Personal einladend.<br />
Durchaus von Vorteil ist, wenn wirklich was ernsteres sein sollte, dass man im Klinikum Dritter Orden, zusammen mit der Hilfe von Dr. Vaterrodt behandelt wird und das einfach top ist. (z.B. Herzkatheter etc.).<br />
In der anderen Niederlassung (Weinstrasse) finde ich es leider nicht so gut.<br />
Er hilft einen sehr und nimmt sich viel Zeit, er ist der beste Arzt in der Kardiologie München-Nymphenburg."
193092,193092,1.0,"Entspannte Stimmung während der Behandlung, fühlt sich gut aufgehoben"
112451,112451,1.0,"Bin übers Internet auf die Praxis gestossen und fühle mich dort absolut gut aufgehoben. wurde prima beraten und die Behandlung war super, kann Fr. Prochazka absolut weiterempfehlen"
131439,131439,1.0,Herr Dr. Jan Hajto ist seit mehreren Jahren mein behandelnder Zahnarzt. Seine zahnärztliche Fürsorge und Behandlung sind sind von höchstem Standard. Ich kann Dr. Hajto und auch sein Team nur wärmstens empfehlen.
330267,330267,1.0,Ich bin seit über 20 Jahren bei Herrn Dr. Schulz in Behandlung und fühle mich da stets kompetent und freundlich behandelt.
234223,234223,1.0,"Ich bin seit Jahren Patient von Frau Dr. Myburgh und kann diese Ärztin als Allgemeinärztin nur weiter empfehlen. Auch in stressigen Zeiten nimmt Sie sich genügend Zeit für ihre Patienten und man hat nie das Gefühl abgefertigt zu werden. Sie zeigt einem immer unterschiedliche Behandlungsmöglichkeiten auf und ich habe das Gefühl, dass Sie ein Interesse an dem Wohl ihrer Patienten hat."
204966,204966,1.0,"Vor Dr. Suhr war ich Angstpatientin - das ist jetzt vorbei. <br />
Ich habe noch Arzt kennengelernt der mit soviel Liebe und Interesse bei der Arbeit ist, Sonntags und Abends privat erreichbar, und immer ein offenes Ohr hat. <br />
<br />
Zugegeben, er ist auch ein bischen ""Haudegen"" - was ich äusserst sympathisch finde. Mag nicht jedemanns Sache sein. <br />
Dennoch: mehr Interesse und Liebe zum Beruf wird man wohl kaum finden."
286652,286652,1.0,"Ein Arzt mit Herz und Seele neben Kompetenz, der zuhört und hilft. Ein Arzt, den man nur empfehlen kann. Ich war heute erst das zweite Mal bei ihm in der Praxis.Er wird mein Hausarzt sein und bleiben bis ich oder er in die Rente gehe/geht. Tausend Dank. Auch der Arzthelfer mit seiner ruhigen und entspannten Art ( nicht zu verwechseln mit lässig oder gar nachlässig) und mit seinem trockenen Humor ist eine Bereicherung in der öden Welt des Gesundheitswesens"
357622,357622,1.0,"Vom Empfang bis zur Sprechstunde absolut nett und freundlich, Terminvergabe normal, saubere Praxis,sehr nettes Team,bin froh endlich einen kompetenten Arzt gefunden zu haben der sich Zeit nimmt"
206321,206321,1.0,"Klaus hannemann Kleinmachnow , den 16.02.2018<br />
Betr, Bewertung <br />
<br />
ich bin schon das 2 mal in der Praxis wegen Darmspiegelung gewesen trotz meiner Angst bin ich mit der Behandlung und den tollen Service sehr zufrieden ,das Personal und der Arzt nimmt ein mit beruhigten<br />
Worten die Angst alle von der Praxis sind nett und zuvorkommend ich kann nur weitergeben das man hier sehr gut aufgehoben ist und man auch schnell einen Termin bekommt ob Privat oder Kasse alle werden gleich behandelt man sollte sich auf alle Fälle die Darmspiegelung machen um den Krebs vorzubeugen man merkt auch hinterher keine Scherzen man  schläft toll und nach her ist man erleichtert. Ist auf alle Fälle zu empfehlen nochmals Danke an die gesamte Belegschaft Hannemann <br />
Kleinmachnow"
388116,388116,1.0,"Terminvergabe auf Wunsch, und dieser wurde nochmal 24h vorher bestätigt, wie immer freundlicher Empfang,  und kurze Wartezeit"
31943,31943,1.0,"Dr Friedrich ist einfach ein toller Kinderarzt<br />
Auch im Alltagstrubel der großen Praxis immer gut gelaunt, bringt auch - wenn nötig - viel Zeit mit, immer kompetente und gut umsetzbare Ratschläge. Immer sehr liebevoll und umsichtig zu den kleinen Patienten. <br />
Besten Dank, kommen gerne wieder.....  "
149639,149639,1.0,"Ich bin schon lange in Behandlung von Fr Dr. Gissel und war bisher immer sehr zufrieden. Sie nimmt sich sehr viel Zeit und erklärt immer ganz genau was sie macht und warum. Außerdem kennt sich Fr Dr. Gissel mit Naturheilkunde aus und gibt immer viele Tips was man dahingehend noch unterstützend machen könnte. Das finde ich sehr gut und hat mir oft sehr geholfen. <br />
Vor einigen Jahren habe ich Inlays bekommen mit denen ich auch sehr zufrieden bin. <br />
Daher kann ich Fr Dr. Gissel nur weiterempfehlen!"
65357,65357,1.0,"Super Praxis, immer Termine zeitnah frei, gute Lage direkt an der Ubahn, medizinisch auf dem neusten Stand und effizient organisiert."
278112,278112,1.0,"Kennt sich aus in seinem<br />
Gebiet. <br />
Kompetent und sympathisch, er weiß was er macht und er kann es !"
327854,327854,1.0,"Wie immer in den letzten Jahren, seit ich Patient bin, wurde mir von Frau Drecoll kompetent und zuverlässig geholfen. Ich erlebte immer eine zugewandte und sachlich fundierte Behandlung meiner Ärztin und das trotz vollem Wartezimmer."
270847,270847,1.0,"Bei einer akuten Hautkrankheit bin ich zufällig auf Frau Dr. Kigitsidou gestoßen - zum Glück! Ich bin sehr kompetent behandelt worden, alle meine Fragen wurden super beantwortet, ich musste nicht warten und bin jetzt zum Glück auf dem Weg der Besserung!"
255866,255866,1.0,"Dr. Gujjula hat immer ein offenes Ohr. Auch wenn man mal nicht krank ist, aber seine Hilfe benötigt.<br />
Wirkl toller Typ"
151629,151629,5.0,"Das Gute Vorweg: Die Praxis ist groß, hell und freundlich und einigermaßen gut mit öffentlichen Verkehrsmitteln zu erreichen. Das Praxisteam war insgesamt sehr nett, wenn auch (wie überall) etwas gestresst und kurz angebunden.<br />
<br />
Leider kann ich persönlich über Herrn Stähler gar nichts Gutes berichten. Eigentlich schreibe ich auch im Allgemeinen keine Bewertungen online, muss mir aber nach diesem Arztgespräch ein wenig Luft verschaffen.<br />
Insgesamt habe ich ungefähr 5 Minuten mit Herrn Stähler verbracht, nach einem mehrstündigen Atemtest, der vorher durchgeführt wurde. Leider wurde die falsche Substanz getestet, auch nachdem ich darauf hingewiesen hatte. Ein Gespräch im Vorhinein hätte diesen Fehler sicherlich umgehen können. Letzten Endes wurde die Schuld aber auf mich abgeschoben: ""Sie hätten sich mehr wehren sollen."".<br />
Im krassen Gegensatz zu dieser Aussage wurde ich aber während des Gesprächs mehrmals belehrt, ich sei ja kein Mediziner und ich solle ihn nicht in Frage stellen. Was fiele mir überhaupt ein, diesen Test, der sowieso nichts bringen wird, ohne vorherige Absprache mit einem Arzt durchführen zu wollen. Natürlich hatte ich dies mit meinem Arzt vorher abgesprochen. Laut Herrn Stähler sei mein Hausarzt dann eben schlecht. Genauso wie der Gastroenterologe, der mich zuvor behandelte.<br />
Hier scheint sich bei Herrn Stähler aus dem ein oder anderen Grund eine Menge Frust angestaut zu haben, den er anscheinend fälschlicherweise bei seinen Patienten ablädt.<br />
<br />
Letzten Endes fühlte ich mich überhaupt nicht ernst genommen, mir wurde mehrmals über den Mund gefahren, und es wurden diverse falsche Annahmen über mich gemacht, sowie abwertende Pauschalurteile über Kollegen gefällt. Mit meinem eigentlichen Problem wurde mir letzten Endes überhaupt nicht geholfen.<br />
So etwas habe ich tatsächlich noch nie erlebt und rate somit von dieser Praxis ab."
271978,271978,1.0,"Super netter erster Kontakt, gründliche Untersuchung und Aufklärung. Komme gern wieder!"
212880,212880,1.0,"Ich war in dieser Praxis zur Wurzelspitzenresektion und war über Jameda auf die Praxis aufmerksam geworden, da ich in Junkersdorf wohne. Manchmal ist man ja skeptisch, wenn die Bewertungen durchgehen 'sehr gut' sind... Aber nachdem ich nun drei-vier Mal in der Praxis war, kann ich diese Bewertungen nur bestätigen. Nun zu einem detaillierteren Eindruck.<br />
<br />
Atmosphäre: Das gesamte Praxisteam ist freundlich und am Patienten interessiert. Die Stimmung war durchweg gut und bei meinen Besuchen wurde auch viel gelacht. Man merkt, dass die Atmosphäre im Team stimmt. Auch deshalb habe ich mich hier sehr wohl gefühlt. <br />
<br />
Vorgespräch: Nach dem Vorgespräch war ich etwas verunsichert, da mich die Ärztin sehr gewissenhaft über möglich Risiken der Behandlung aufgeklärt hat. Dass mag zwar erforderlich sein, hat mich aber etwas verunsichert. Im Nachhinein waren meine Sorgen unbegründet. <br />
<br />
Behandlung: Die Behandlung verlief unproblematisch und reibungslos. Ich habe mich für den Dämmerschlaf entschieden. Die Wunde ist schnell abgeheilt und ich hatte viel weniger Schmerzen als ich es erwartet hatte. Die Wurzelbehandlung, die ich vorher bei meinem Zahnarzt hatte, war deutlich schlimmer.<br />
<br />
Das Behandlungsergebnis: Die Wurzelspitze ist sehr gut verheilt, dass hat inzwischen auch mein Zahnarzt (eine andere Praxis) bestätigt. Bei der letzten Kontrolle bei Oralchirugieplus wurde mir am Röntgenbild gezeigt, dass sich auch wieder Knochen über der behandelten Stelle aufgebaut hat. Die OP-Narbe ist auch gut verheilt. Wenn ich mit der Zunge rüberfahre, ist die Narbe kaum auszumachen. <br />
<br />
Parkplätze: Die Praxis bietet - etwas versteckt - auch ein paar Parkplätze an. Diese sind jedoch schnell belegt. Deshalb empfiehlt es sich, für die Parkplatzsuche im Wohngebiet etwas Zeit einzuplanen. Ich habe mich für sehr frühe Termine entschieden, dann ist noch viel frei.<br />
<br />
Daumen hoch: Ich werde die Praxis definitiv weiterempfehlen."
374373,374373,1.0,"Ich bin aufgrund diverser Allergien und Asthma in Behandlung.<br />
Die Wartezeiten sind in Ordnung und die Mitarbeiter sind stets freundlich und erkennen einen sogar wieder."
35644,35644,1.0,"Nachdem ich mir einen Termin besorgt habe, habe ich die Bewertungen gelesen und mir war dann schon etwas mulmig, da ich doch etwas empfindlich bin. Ich bin positiv überrascht worden. Fr. Dr. Plettig war freundlich und die Untersuchung empfand ich Oberhaupt nicht als schmerzhaft.. Aufgrund meiner Schwangerschaft bin ich seitdem häufiger dort und muss sagen, dass ich jedes Mal freundlich behandelt wurde und man für Fragen immer ein offenes Ohr hat. Auch die Wartezeiten sind absolut in Ordnung. Ich kann die Praxis nur weiter empfehlen!!"
